,,,,,
,Data Dictionary,,,,
,,,,3,3
,,,,4,4
,,,,5,5 - Neutral
,,,,6,6
,,,,7,7
,,,,8,8
,,,,9,9
,,,,10,10 - Strongly like
,,,,999,Item skipped
,110,C1_2,"C1_2. Again using a scale from 0 to 10, please show how much you like or dislike the party leaders - Anthony Albanese",0,0 - Strongly dislike
,,,,1,1
,,,,2,2
,,,,3,3
,,,,4,4
,,,,5,5 - Neutral
,,,,6,6
,,,,7,7
,,,,8,8
,,,,9,9
,,,,10,10 - Strongly like
,,,,999,Item skipped
,111,C1_3,"C1_3. Again using a scale from 0 to 10, please show how much you like or dislike the party leaders - Barnaby Joyce",0,0 - Strongly dislike
,,,,1,1
,,,,2,2
,,,,3,3
,,,,4,4
,,,,5,5 - Neutral
,,,,6,6
,,,,7,7
,,,,8,8
,,,,9,9
,,,,10,10 - Strongly like
,,,,999,Item skipped
,112,C1_4,"C1_4. Again using a scale from 0 to 10, please show how much you like or dislike the party leaders - Adam Bandt",0,0 - Strongly dislike
,,,,1,1
,,,,2,2
,,,,3,3
,,,,4,4
,,,,5,5 - Neutral
,,,,6,6
,,,,7,7
,,,,8,8
,,,,9,9
,,,,10,10 - Strongly like
,,,,999,Item skipped
,113,C2_Order,C2_Order. C2 statements randomised,,
,114,C2_1,C2_1. How well does the following statement describe Scott Morrison? Intelligent,1,Extremely well
,,,,2,Quite well
,,,,3,Not too well
,,,,4,Not well at all
,,,,999,Item skipped
,115,C2_2,C2_2. How well does the following statement describe Scott Morrison? Compassionate,1,Extremely well
,,,,2,Quite well
,,,,3,Not too well
,,,,4,Not well at all
,,,,999,Item skipped
,116,C2_3,C2_3. How well does the following statement describe Scott Morrison? Competent,1,Extremely well
,,,,2,Quite well
,,,,3,Not too well
,,,,4,Not well at all
,,,,999,Item skipped
,117,C2_4,C2_4. How well does the following statement describe Scott Morrison? Sensible,1,Extremely well
,,,,2,Quite well
,,,,3,Not too well
,,,,4,Not well at all
,,,,999,Item skipped
,118,C2_5,C2_5. How well does the following statement describe Scott Morrison? Provides strong leadership,1,Extremely well
,,,,2,Quite well
,,,,3,Not too well
,,,,4,Not well at all
,,,,999,Item skipped
,119,C2_6,C2_6. How well does the following statement describe Scott Morrison? Honest,1,Extremely well
,,,,2,Quite well
,,,,3,Not too well
,,,,4,Not well at all
,,,,999,Item skipped
,120,C2_7,C2_7. How well does the following statement describe Scott Morrison? Knowledgeable,1,Extremely well
,,,,2,Quite well
,,,,3,Not too well
,,,,4,Not well at all
,,,,999,Item skipped
,121,C2_8,C2_8. How well does the following statement describe Scott Morrison? Inspiring,1,Extremely well
,,,,2,Quite well
,,,,3,Not too well
,,,,4,Not well at all
,,,,999,Item skipped
,122,C2_9,C2_9. How well does the following statement describe Scott Morrison? Trustworthy,1,Extremely well
,,,,2,Quite well
,,,,3,Not too well
,,,,4,Not well at all
,,,,999,Item skipped
,123,C3_Order,C3_Order. C3 statements randomised,,
,124,C3_1,C3_1. How well does the following statement describe Anthony Albanese? Intelligent,1,Extremely well
,,,,2,Quite well
,,,,3,Not too well
,,,,4,Not well at all
,,,,999,Item skipped
,125,C3_2,C3_2. How well does the following statement describe Anthony Albanese? Compassionate,1,Extremely well
,,,,2,Quite well
,,,,3,Not too well
,,,,4,Not well at all
,,,,999,Item skipped
,126,C3_3,C3_3. How well does the following statement describe Anthony Albanese? Competent,1,Extremely well
,,,,2,Quite well
,,,,3,Not too well
,,,,4,Not well at all
,,,,999,Item skipped
,127,C3_4,C3_4. How well does the following statement describe Anthony Albanese? Sensible,1,Extremely well
,,,,2,Quite well
,,,,3,Not too well
,,,,4,Not well at all
,,,,999,Item skipped
,128,C3_5,C3_5. How well does the following statement describe Anthony Albanese? Provides strong leadership,1,Extremely well
,,,,2,Quite well
,,,,3,Not too well
,,,,4,Not well at all
,,,,999,Item skipped
,129,C3_6,C3_6. How well does the following statement describe Anthony Albanese? Honest,1,Extremely well
,,,,2,Quite well
,,,,3,Not too well
,,,,4,Not well at all
,,,,999,Item skipped
,130,C3_7,C3_7. How well does the following statement describe Anthony Albanese? Knowledgeable,1,Extremely well
,,,,2,Quite well
,,,,3,Not too well
,,,,4,Not well at all
,,,,999,Item skipped
,131,C3_8,C3_8. How well does the following statement describe Anthony Albanese? Inspiring,1,Extremely well
,,,,2,Quite well
,,,,3,Not too well
,,,,4,Not well at all
,,,,999,Item skipped
,132,C3_9,C3_9. How well does the following statement describe Anthony Albanese? Trustworthy,1,Extremely well
,,,,2,Quite well
,,,,3,Not too well
,,,,4,Not well at all
,,,,999,Item skipped
,133,C5,"C5. On the whole, are you very satisfied, fairly satisfied, not very satisfied or not at all satisfied with the way democracy works in Australia?",1,Very satisfied
,,,,2,Fairly satisfied
,,,,3,Not very satisfied
,,,,4,Not at all satisfied
,,,,999,Item skipped
,134,C6,"C6. In general, do you feel that the people in government are too often interested in looking after themselves, or do you feel that they can be trusted to do the right thing nearly all the time?",1,Usually look after themselves
,,,,2,Sometimes look after themselves
,,,,3,Sometimes can be trusted to do the right thing
,,,,4,Usually can be trusted to do the right thing
,,,,999,Item skipped
,135,C7,"C7. Would you say the government is run by a few big interests looking out for themselves, or that it is run for the benefit of all the people?",1,Entirely run for the big interests
,,,,2,Mostly run for the big interests
,,,,3,About half and half
,,,,4,Mostly run for the benefit of all
,,,,5,Entirely run for the benefit of all
,,,,999,Item skipped
,136,C8_1,"C8_1. Over the past five years or so, have you done any of the following things to express your views about something the government should or should not be doing? Contacted a politician or government official by email",1,Yes
,,,,2,No
,,,,999,Item skipped
,137,C8_2,"C8_2. Over the past five years or so, have you done any of the following things to express your views about something the government should or should not be doing? Contacted a politician or government official either in person, or in writing",1,Yes
,,,,2,No
,,,,999,Item skipped
,138,C8_3,"C8_3. Over the past five years or so, have you done any of the following things to express your views about something the government should or should not be doing? Taken part in a protest, march or demonstration",1,Yes
,,,,2,No
,,,,999,Item skipped
,139,C8_4,"C8_4. Over the past five years or so, have you done any of the following things to express your views about something the government should or should not be doing? Worked together with people who shared the same concern",1,Yes
,,,,2,No
,,,,999,Item skipped
,140,C8_5,"C8_5. Over the past five years or so, have you done any of the following things to express your views about something the government should or should not be doing? Signed a written petition",1,Yes
,,,,2,No
,,,,999,Item skipped
,141,C8_6,"C8_6. Over the past five years or so, have you done any of the following things to express your views about something the government should or should not be doing? Signed an online or e-petition",1,Yes
,,,,2,No
,,,,999,Item skipped
,142,C8B_1,C8B_1. Did you contact a politician or government official to? express an opinion,0,Not selected
,,,,1,Selected
,143,C8B_2,C8B_2. Did you contact a politician or government official to? seek information,0,Not selected
,,,,1,Selected
,144,C8B_3,C8B_3. Did you contact a politician or government official to? seek help on a problem you had,0,Not selected
,,,,1,Selected
,145,C8B_4,C8B_4. Did you contact a politician or government official to? Item skipped.,0,Not selected
,,,,1,Selected
,146,C9,C9. Some people say that Federal politicians know what ordinary people think. Others say that Federal politicians don't know much about what ordinary people think. Where would you place your view on this scale from 1 to 5?,1,1 - Federal politicians know what ordinary people think
,,,,2,2
,,,,3,3
,,,,4,4
,,,,5,5 - Federal politicians don't know what ordinary people think
,,,,999,Item skipped
,147,C10,"C10. Some people say it makes a big difference who is in power. Others say it doesn't make any difference who is in power. Using the scale below, where would you place yourself?",1,1 - It makes a big difference who is in power
,,,,2,2
,,,,3,3
,,,,4,4
,,,,5,5 - It doesn't make any difference who is in power
,,,,999,Item skipped
,148,C11,"C11. Some people say that no matter who people vote for, it won't make any difference to what happens. Others say that who people vote for can make a big difference to what happens. Using the scale below, where would you place yourself?",1,1 - Who people vote for can make a big difference
,,,,2,2
,,,,3,3
,,,,4,4
,,,,5,5 - Who people vote for won't make any difference
,,,,999,Item skipped
,149,C12A_1,C12A_1. Some people say that the following suggestions would improve Australian democracy. Others say they would not. To what extent do you support or oppose each suggestion? A national body to investigate claims of government corruption :,1,Strongly support
,,,,2,Support
,,,,3,Oppose
,,,,4,Strongly oppose
,,,,999,Item skipped
,150,C12A_2,C12A_2. Some people say that the following suggestions would improve Australian democracy. Others say they would not. To what extent do you support or oppose each suggestion?Limiting financial donations to political parties :,1,Strongly support
,,,,2,Support
,,,,3,Oppose
,,,,4,Strongly oppose
,,,,999,Item skipped
,151,C12A_3,C12A_3. Some people say that the following suggestions would improve Australian democracy. Others say they would not. To what extent do you support or oppose each suggestion?All political parties to select more women candidates :,1,Strongly support
,,,,2,Support
,,,,3,Oppose
,,,,4,Strongly oppose
,,,,999,Item skipped
,152,C12A_4,C12A_4. Some people say that the following suggestions would improve Australian democracy. Others say they would not. To what extent do you support or oppose each suggestion?Laws to protect AustraliansÆ human rights :,1,Strongly support
,,,,2,Support
,,,,3,Oppose
,,,,4,Strongly oppose
,,,,999,Item skipped
,153,C13_Order,C13_Order. C13 statements randomised,,
,154,C13_1,"C13_1. please say whether you strongly agree, agree, disagree or strongly disagree - The people instead of politicians should make our most important policy decisions",1,Strongly agree
,,,,2,Agree
,,,,3,Neither agree nor disagree
,,,,4,Disagree
,,,,5,Strongly disagree
,,,,999,Item skipped
,155,C13_2,"C13_2. Please say whether you strongly agree, agree, disagree or strongly disagree - Politicians in the government are corrupt",1,Strongly agree
,,,,2,Agree
,,,,3,Neither agree nor disagree
,,,,4,Disagree
,,,,5,Strongly disagree
,,,,999,Item skipped
,156,C13_3,"C13_3. Please say whether you strongly agree, agree, disagree or strongly disagree - Politicians make decisions that harm the interests of the ordinary people",1,Strongly agree
,,,,2,Agree
,,,,3,Neither agree nor disagree
,,,,4,Disagree
,,,,5,Strongly disagree
,,,,999,Item skipped
,157,C13_4,"C13_4. Please say whether you strongly agree, agree, disagree or strongly disagree - The ordinary people should have more influence in political decision-making than big companies that only want to make profits",1,Strongly agree
,,,,2,Agree
,,,,3,Neither agree nor disagree
,,,,4,Disagree
,,,,5,Strongly disagree
,,,,999,Item skipped
,158,D1_Order,D1_Order. D1 statements randomised,,
,159,D1_1,"D1_1. When you were deciding about how to vote, how important was each of these issues to you personally? Taxation",1,Extremely important
,,,,2,Quite important
,,,,3,Not very important
,,,,999,Item skipped
,160,D1_2,"D1_2. When you were deciding about how to vote, how important was each of these issues to you personally? Immigration",1,Extremely important
,,,,2,Quite important
,,,,3,Not very important
,,,,999,Item skipped
,161,D1_3,"D1_3. When you were deciding about how to vote, how important was each of these issues to you personally? Education",1,Extremely important
,,,,2,Quite important
,,,,3,Not very important
,,,,999,Item skipped
,162,D1_4,"D1_4. When you were deciding about how to vote, how important was each of these issues to you personally? The environment",1,Extremely important
,,,,2,Quite important
,,,,3,Not very important
,,,,999,Item skipped
,163,D1_6,"D1_6. When you were deciding about how to vote, how important was each of these issues to you personally? Health and Medicare",1,Extremely important
,,,,2,Quite important
,,,,3,Not very important
,,,,999,Item skipped
,164,D1_7,"D1_7. When you were deciding about how to vote, how important was each of these issues to you personally? Refugees and asylum seekers",1,Extremely important
,,,,2,Quite important
,,,,3,Not very important
,,,,999,Item skipped
,165,D1_8,"D1_8. When you were deciding about how to vote, how important was each of these issues to you personally? Global warming",1,Extremely important
,,,,2,Quite important
,,,,3,Not very important
,,,,999,Item skipped
,166,D1_10,"D1_10. When you were deciding about how to vote, how important was each of these issues to you personally? Management of the economy",1,Extremely important
,,,,2,Quite important
,,,,3,Not very important
,,,,999,Item skipped
,167,D1_11,"D1_11. When you were deciding about how to vote, how important was each of these issues to you personally?The COVID-19 pandemic :",1,Extremely important
,,,,2,Quite important
,,,,3,Not very important
,,,,999,Item skipped
,168,D1_12,"D1_12. When you were deciding about how to vote, how important was each of these issues to you personally? The cost of living :",1,Extremely important
,,,,2,Quite important
,,,,3,Not very important
,,,,999,Item skipped
,169,D1_13,"D1_13. When you were deciding about how to vote, how important was each of these issues to you personally? National security :",1,Extremely important
,,,,2,Quite important
,,,,3,Not very important
,,,,999,Item skipped
,170,D2_Order,D2_Order. D2 statements randomised,,
,171,D2_1,"D2_1. Whose policies, the Labor Party's or the Liberal-National Coalition's, would you say come closer to your own views on each of these issues? Taxation",1,Labor (ALP)
,,,,2,Liberal-National Coalition
,,,,3,No difference
,,,,998,Don't know
,,,,999,Item skipped
,172,D2_2,"D2_2. Whose policies, the Labor Party's or the Liberal-National Coalition's, would you say come closer to your own views on each of these issues? Immigration",1,Labor (ALP)
,,,,2,Liberal-National Coalition
,,,,3,No difference
,,,,998,Don't know
,,,,999,Item skipped
,173,D2_3,"D2_3. Whose policies, the Labor Party's or the Liberal-National Coalition's, would you say come closer to your own views on each of these issues? Education",1,Labor (ALP)
,,,,2,Liberal-National Coalition
,,,,3,No difference
,,,,998,Don't know
,,,,999,Item skipped
,174,D2_4,"D2_4. Whose policies, the Labor Party's or the Liberal-National Coalition's, would you say come closer to your own views on each of these issues? The environment",1,Labor (ALP)
,,,,2,Liberal-National Coalition
,,,,3,No difference
,,,,998,Don't know
,,,,999,Item skipped
,175,D2_6,"D2_6. Whose policies, the Labor Party's or the Liberal-National Coalition's, would you say come closer to your own views on each of these issues? Health and Medicare",1,Labor (ALP)
,,,,2,Liberal-National Coalition
,,,,3,No difference
,,,,998,Don't know
,,,,999,Item skipped
,176,D2_7,"D2_7. Whose policies, the Labor Party's or the Liberal-National Coalition's, would you say come closer to your own views on each of these issues? Refugees and asylum seekers",1,Labor (ALP)
,,,,2,Liberal-National Coalition
,,,,3,No difference
,,,,998,Don't know
,,,,999,Item skipped
,177,D2_8,"D2_8. Whose policies, the Labor Party's or the Liberal-National Coalition's, would you say come closer to your own views on each of these issues? Global warming",1,Labor (ALP)
,,,,2,Liberal-National Coalition
,,,,3,No difference
,,,,998,Don't know
,,,,999,Item skipped
,178,D2_10,"D2_10. Whose policies, the Labor Party's or the Liberal-National Coalition's, would you say come closer to your own views on each of these issues? Management of the economy",1,Labor (ALP)
,,,,2,Liberal-National Coalition
,,,,3,No difference
,,,,998,Don't know
,,,,999,Item skipped
,179,D2_11,"D2_11. Whose policies, the Labor Party's or the Liberal-National Coalition's, would you say come closer to your own views on each of these issues? The COVID-19 pandemic :",1,Labor (ALP)
,,,,2,Liberal-National Coalition
,,,,3,No difference
,,,,998,Don't know
,,,,999,Item skipped
,180,D2_12,"D2_12. Whose policies, the Labor Party's or the Liberal-National Coalition's, would you say come closer to your own views on each of these issues? The cost of living :",1,Labor (ALP)
,,,,2,Liberal-National Coalition
,,,,3,No difference
,,,,998,Don't know
,,,,999,Item skipped
,181,D2_13,"D2_13.Whose policies, the Labor Party's or the Liberal-National Coalition's, would you say come closer to your own views on each of these issues? National security :",1,Labor (ALP)
,,,,2,Liberal-National Coalition
,,,,3,No difference
,,,,998,Don't know
,,,,999,Item skipped
,182,D3_1_Order,D3_1_Order. D3_1 response frame randomised,,
,183,D3_1,"D3_1. Still thinking about the same 10 issues, which of these issues was the most important to you and your family during the election campaign?",1,Taxation
,,,,2,Immigration
,,,,3,Education
,,,,4,The environment
,,,,6,Health and Medicare
,,,,7,Refugees and asylum seekers
,,,,8,Global warming
,,,,10,Management of the economy
,,,,11,The COVID-19 pandemic
,,,,12,The cost of living
,,,,13,National security
,,,,999,Item skipped
,184,D3_2_Order,D3_2_Order. D3_2 response frame randomised,,
,185,D3_2,D3_2. Which was the second most important issue to you and your family?,1,Taxation
,,,,2,Immigration
,,,,3,Education
,,,,4,The environment
,,,,6,Health and Medicare
,,,,7,Refugees and asylum seekers
,,,,8,Global warming
,,,,10,Management of the economy
,,,,11,The COVID-19 pandemic
,,,,12,The cost of living
,,,,13,National security
,,,,999,Item skipped
,186,D4_1,D4_1. How does the financial situation of your household now compare with what it was 12 months ago?,1,A lot better
,,,,2,A little better
,,,,3,About the same
,,,,4,A little worse
,,,,5,A lot worse
,,,,999,Item skipped
,187,D4_2,D4_2. How does the general economic situation in Australia now compare with what it was 12 months ago?,1,A lot better
,,,,2,A little better
,,,,3,About the same
,,,,4,A little worse
,,,,5,A lot worse
,,,,999,Item skipped
,188,D5_1,"D5_1. Compared with 12 months ago, would you say that the Federal government's policies have had a good effect, a bad effect, or that they really have not made much difference to the financial situation of your household?",1,A good effect
,,,,2,Not much difference
,,,,3,A bad effect
,,,,999,Item skipped
,189,D5_2,"D5_2. Compared with 12 months ago, would you say that the Federal government's policies have had a good effect, a bad effect, or that they really have not made much difference on the general economic situation in Australia as a whole?",1,A good effect
,,,,2,Not much difference
,,,,3,A bad effect
,,,,999,Item skipped
,190,D6_1,"D6_1. Compared to now, what do you think the financial situation of your household will be in 12 months time?",1,A lot better
,,,,2,A little better
,,,,3,About the same
,,,,4,A little worse
,,,,5,A lot worse
,,,,999,Item skipped
,191,D6_2,"D6_2. Compared to now, what do you think the general economic situation in Australia as a whole will be in 12 months time?",1,A lot better
,,,,2,A little better
,,,,3,About the same
,,,,4,A little worse
,,,,5,A lot worse
,,,,999,Item skipped
,192,D7_1,"D7_1. Do you think that, 12 months from now, the Federal government's policies will have had a good effect, a bad effect, or that they really will have not made much difference to the financial situation of your household?",1,A good effect
,,,,2,Not much difference
,,,,3,A bad effect
,,,,999,Item skipped
,193,D7_2,"D7_2. Do you think that, 12 months from now, the Federal government's policies will have had a good effect, a bad effect, or that they really will have not made much difference on the general economic situation in Australia as a whole?",1,A good effect
,,,,2,Not much difference
,,,,3,A bad effect
,,,,999,Item skipped
,194,D8_Order,D8_Order. D8 statements randomised,,
,195,D8_1,D8_1. Should there be more or less public expenditure in the following area? Health,1,Much more than now
,,,,2,Somewhat more than now
,,,,3,The same as now
,,,,4,Somewhat less than now
,,,,5,Much less than now
,,,,999,Item skipped
,196,D8_2,D8_2. Should there be more or less public expenditure in the following area? Education,1,Much more than now
,,,,2,Somewhat more than now
,,,,3,The same as now
,,,,4,Somewhat less than now
,,,,5,Much less than now
,,,,999,Item skipped
,197,D8_3,D8_3. Should there be more or less public expenditure in the following area? Unemployment benefits,1,Much more than now
,,,,2,Somewhat more than now
,,,,3,The same as now
,,,,4,Somewhat less than now
,,,,5,Much less than now
,,,,999,Item skipped
,198,D8_4,D8_4. Should there be more or less public expenditure in the following area? Defence,1,Much more than now
,,,,2,Somewhat more than now
,,,,3,The same as now
,,,,4,Somewhat less than now
,,,,5,Much less than now
,,,,999,Item skipped
,199,D8_5,D8_5. Should there be more or less public expenditure in the following area? Old-age pensions,1,Much more than now
,,,,2,Somewhat more than now
,,,,3,The same as now
,,,,4,Somewhat less than now
,,,,5,Much less than now
,,,,999,Item skipped
,200,D8_6,D8_6. Should there be more or less public expenditure in the following area? Business and industry,1,Much more than now
,,,,2,Somewhat more than now
,,,,3,The same as now
,,,,4,Somewhat less than now
,,,,5,Much less than now
,,,,999,Item skipped
,201,D8_7,D8_7. Should there be more or less public expenditure in the following area? Police and law enforcement,1,Much more than now
,,,,2,Somewhat more than now
,,,,3,The same as now
,,,,4,Somewhat less than now
,,,,5,Much less than now
,,,,999,Item skipped
,202,D8_8,D8_8. Should there be more or less public expenditure in the following area? The National Disability Insurance Scheme,1,Much more than now
,,,,2,Somewhat more than now
,,,,3,The same as now
,,,,4,Somewhat less than now
,,,,5,Much less than now
,,,,999,Item skipped
,203,D8_9,D8_9. Should there be more or less public expenditure in the following area? Public transport infrastructure,1,Much more than now
,,,,2,Somewhat more than now
,,,,3,The same as now
,,,,4,Somewhat less than now
,,,,5,Much less than now
,,,,999,Item skipped
,204,D8_10,D8_10. Should there be more or less public expenditure in the following area? Child care,1,Much more than now
,,,,2,Somewhat more than now
,,,,3,The same as now
,,,,4,Somewhat less than now
,,,,5,Much less than now
,,,,999,Item skipped
,205,D9_1,"D9_1. If you lost your job, how easy or difficult would it be to find another job in the next 12 months?",1,Very easy
,,,,2,Somewhat easy
,,,,3,Somewhat difficult
,,,,4,Very difficult
,,,,97,Do not have a job
,,,,999,Item skipped
,206,D9_2,"D9_2. If your spouse / partner lost their job, how easy or difficult would it be for them to find another job in the next 12 months?",1,Very easy
,,,,2,Somewhat easy
,,,,3,Somewhat difficult
,,,,4,Very difficult
,,,,5,Not applicable - Do not have a spouse / partner
,,,,97,Do not have a job
,,,,999,Item skipped
,207,D10_Order,D10_Order. D10 statements randomised,,
,208,D10_1,"D10_1. Do you strongly agree, agree, disagree or strongly disagree with the following statement? High income tax makes people less willing to work hard",1,Strongly agree
,,,,2,Agree
,,,,3,Neither agree nor disagree
,,,,4,Disagree
,,,,5,Strongly disagree
,,,,999,Item skipped
,209,D10_2,"D10_2. Do you strongly agree, agree, disagree or strongly disagree with the following statement? The trade unions in this country have too much power",1,Strongly agree
,,,,2,Agree
,,,,3,Neither agree nor disagree
,,,,4,Disagree
,,,,5,Strongly disagree
,,,,999,Item skipped
,210,D10_3,"D10_3. Do you strongly agree, agree, disagree or strongly disagree with the following statement? Big business in this country has too much power",1,Strongly agree
,,,,2,Agree
,,,,3,Neither agree nor disagree
,,,,4,Disagree
,,,,5,Strongly disagree
,,,,999,Item skipped
,211,D10_4,"D10_4. Do you strongly agree, agree, disagree or strongly disagree with the following statement? Income and wealth should be redistributed towards ordinary working people",1,Strongly agree
,,,,2,Agree
,,,,3,Neither agree nor disagree
,,,,4,Disagree
,,,,5,Strongly disagree
,,,,999,Item skipped
,212,D10_5,"D10_5. Do you strongly agree, agree, disagree or strongly disagree with the following statement? There should be stricter laws to regulate the activities of trade unions",1,Strongly agree
,,,,2,Agree
,,,,3,Neither agree nor disagree
,,,,4,Disagree
,,,,5,Strongly disagree
,,,,999,Item skipped
,213,D10_6,"D10_6. Do you strongly agree, agree, disagree or strongly disagree with the following statement? The government should take measures to reduce differences in income levels",1,Strongly agree
,,,,2,Agree
,,,,3,Neither agree nor disagree
,,,,4,Disagree
,,,,5,Strongly disagree
,,,,999,Item skipped
,214,D12,D12. Some people feel that government should make much greater efforts to make people's incomes more equal. Other people feel that government should be much less concerned about how equal people's incomes are. Where would you place yourself on this scale?,0,0 - Make greater efforts to make people's incomes more equal
,,,,1,1
,,,,2,2
,,,,3,3
,,,,4,4
,,,,5,5
,,,,6,6
,,,,7,7
,,,,8,8
,,,,9,9
,,,,10,10 - Be less concerned about making people's incomes more equal
,,,,999,Item skipped
,215,D15,"D15. To the best of your knowledge, have you or anyone living with you been infected with the coronavirus?",1,Yes
,,,,2,No
,,,,999,Item skipped
,216,D16_1,D16_1. How has the coronavirus pandemic affected Australia in Social cohesion or inclusiveness :,1,Very positively
,,,,2,Fairly positively
,,,,3,Not at all
,,,,4,Fairly negatively
,,,,5,Very negatively
,,,,999,Item skipped
,217,D16_2,D16_2. How has the coronavirus pandemic affected Australia in Individual rights and freedom :,1,Very positively
,,,,2,Fairly positively
,,,,3,Not at all
,,,,4,Fairly negatively
,,,,5,Very negatively
,,,,999,Item skipped
,218,D16_3,D16_3. How has the coronavirus pandemic affected Australia in the functioning of democracy:,1,Very positively
,,,,2,Fairly positively
,,,,3,Not at all
,,,,4,Fairly negatively
,,,,5,Very negatively
,,,,999,Item skipped
,219,D16_4,D16_4. How has the coronavirus pandemic affected Australia in your personal economic circumstances :,1,Very positively
,,,,2,Fairly positively
,,,,3,Not at all
,,,,4,Fairly negatively
,,,,5,Very negatively
,,,,999,Item skipped
,220,D17_1,D17_1. How well has your state or territory government handled the pandemic?,1,1 - Very badly
,,,,2,2
,,,,3,3
,,,,4,4
,,,,5,5 - Very well
,,,,999,Item skipped
,221,D17_2,D17_2. How well has the Commonwealth government handled the pandemic?,1,1 - Very badly
,,,,2,2
,,,,3,3
,,,,4,4
,,,,5,5 - Very well
,,,,999,Item skipped
,222,E1,"E1. If the government had a choice between reducing taxes or spending more on social services, which do you think it should do?",1,Strongly favour reducing taxes
,,,,2,Mildly favour reducing taxes
,,,,3,It depends
,,,,4,Mildly favour spending more on social services
,,,,5,Strongly favour spending more on social services
,,,,999,Item skipped
,223,E2_Order,E2_Order. E2 statements randomised,,
,224,E2_1,"E2_1. Do you think the following change that has been happening in Australia over the years has gone too far, not gone far enough, or is it about right? Equal opportunities for migrants",1,Gone much too far
,,,,2,Gone too far
,,,,3,About right
,,,,4,Not gone far enough
,,,,5,Not gone nearly far enough
,,,,999,Item skipped
,225,E2_2,"E2_2. Do you think the following change that has been happening in Australia over the years has gone too far, not gone far enough, or is it about right? The right to show nudity and sex in films and magazines",1,Gone much too far
,,,,2,Gone too far
,,,,3,About right
,,,,4,Not gone far enough
,,,,5,Not gone nearly far enough
,,,,999,Item skipped
,226,E2_3,"E2_3. Do you think the following change that has been happening in Australia over the years has gone too far, not gone far enough, or is it about right? Aboriginal land rights",1,Gone much too far
,,,,2,Gone too far
,,,,3,About right
,,,,4,Not gone far enough
,,,,5,Not gone nearly far enough
,,,,999,Item skipped
,227,E2_4,"E2_4. Do you think the following change that has been happening in Australia over the years has gone too far, not gone far enough, or is it about right? Equal opportunities for women",1,Gone much too far
,,,,2,Gone too far
,,,,3,About right
,,,,4,Not gone far enough
,,,,5,Not gone nearly far enough
,,,,999,Item skipped
,228,E2_5,"E2_5. Do you think the following change that has been happening in Australia over the years has gone too far, not gone far enough, or is it about right? The number of migrants allowed into Australia at the present time",1,Gone much too far
,,,,2,Gone too far
,,,,3,About right
,,,,4,Not gone far enough
,,,,5,Not gone nearly far enough
,,,,999,Item skipped
,229,E2_6,"E2_6. Do you think the following change that has been happening in Australia over the years has gone too far, not gone far enough, or is it about right? Government help for Indigenous Australians",1,Gone much too far
,,,,2,Gone too far
,,,,3,About right
,,,,4,Not gone far enough
,,,,5,Not gone nearly far enough
,,,,999,Item skipped
,230,E2_7,"E2_7. Do you think the following change that has been happening in Australia over the years has gone too far, not gone far enough, or is it about right? Building closer relations with Asia",1,Gone much too far
,,,,2,Gone too far
,,,,3,About right
,,,,4,Not gone far enough
,,,,5,Not gone nearly far enough
,,,,999,Item skipped
,231,E3,E3. Which one of these statements comes closest to how you feel about abortion in Australia?,1,Women should be able to obtain an abortion readily when they want one
,,,,2,Abortion should be allowed only in special circumstances
,,,,3,Abortion should not be allowed under any circumstances
,,,,998,Don't know
,,,,999,Item skipped
,232,E4,E4. Did you personally favour or oppose same sex couples being given the same rights to marry as couples consisting of a man and a woman?,1,Strongly favour
,,,,2,Favour
,,,,3,Oppose
,,,,4,Strongly oppose
,,,,999,Item skipped
,233,E6_Order,E6_Order. E6 statements randomised,,
,234,E6_1,"E6_1. Do you strongly agree, agree, disagree or strongly disagree with the following statement? The death penalty should be reintroduced for murder",1,Strongly agree
,,,,2,Agree
,,,,3,Neither agree nor disagree
,,,,4,Disagree
,,,,5,Strongly disagree
,,,,999,Item skipped
,235,E6_2,"E6_2. Do you strongly agree, agree, disagree or strongly disagree with the following statement? The smoking of marijuana should NOT be a criminal offence",1,Strongly agree
,,,,2,Agree
,,,,3,Neither agree nor disagree
,,,,4,Disagree
,,,,5,Strongly disagree
,,,,999,Item skipped
,236,E6_3,"E6_3. Do you strongly agree, agree, disagree or strongly disagree with the following statement? People who break the law should be given stiffer sentences",1,Strongly agree
,,,,2,Agree
,,,,3,Neither agree nor disagree
,,,,4,Disagree
,,,,5,Strongly disagree
,,,,999,Item skipped
,237,E6_4,"E6_4. Do you strongly agree, agree, disagree or strongly disagree with the following statement? Women should be given preferential treatment when applying for jobs and promotions",1,Strongly agree
,,,,2,Agree
,,,,3,Neither agree nor disagree
,,,,4,Disagree
,,,,5,Strongly disagree
,,,,999,Item skipped
,238,E6_5,"E6_5. Do you strongly agree, agree, disagree or strongly disagree with the following statement? All boats carrying asylum seekers should be turned back",1,Strongly agree
,,,,2,Agree
,,,,3,Neither agree nor disagree
,,,,4,Disagree
,,,,5,Strongly disagree
,,,,999,Item skipped
,239,E6_6,"E6_6. Do you strongly agree, agree, disagree or strongly disagree with the following statement? Terminally ill patients should be able to end their own lives with medical assistance",1,Strongly agree
,,,,2,Agree
,,,,3,Neither agree nor disagree
,,,,4,Disagree
,,,,5,Strongly disagree
,,,,999,Item skipped
